".id","lwr","mean","upr","ess","file"
30,0.00348905414019938,0.00399951030766978,0.00456383798922637,9015.77617565803,"strict_aln_flu_50seqs_dataset_127.log"
31,0.00330428760229325,0.00377057323946445,0.0042410141164451,9498.62481854681,"strict_aln_flu_50seqs_dataset_128.log"
32,0.00130502212761347,0.00156034885123066,0.00183492719946688,4775.53876458217,"strict_aln_flu_50seqs_dataset_129.log"
33,0.00316082318759727,0.0035426170155064,0.00393846694901965,9670.99999999999,"strict_aln_flu_50seqs_dataset_12.log"
34,0.00315045069825245,0.00365998506286561,0.0042049175918623,8543.98586203242,"strict_aln_flu_50seqs_dataset_130.log"
35,0.00350972912142645,0.00400547906968208,0.00453772482059088,9974.99999999996,"strict_aln_flu_50seqs_dataset_131.log"
36,0.00319569325978733,0.00365943880725993,0.00415590494588264,10109.0895879751,"strict_aln_flu_50seqs_dataset_132.log"
37,0.00357218449924131,0.00419043486425166,0.00485117953760371,9034.27068863175,"strict_aln_flu_50seqs_dataset_133.log"
38,0.00273637195997483,0.00322520372343053,0.00374888902770999,7846.55041488337,"strict_aln_flu_50seqs_dataset_134.log"
39,0.0026844448565278,0.00307921998141869,0.00347606857237166,9966.99999999995,"strict_aln_flu_50seqs_dataset_135.log"
40,0.00342235133318085,0.00391671338665886,0.0044572044342035,9602.33215101753,"strict_aln_flu_50seqs_dataset_136.log"
41,0.00356020159647516,0.00406024783176012,0.00457626174041631,10192.1302391325,"strict_aln_flu_50seqs_dataset_137.log"
42,0.0034501173564165,0.00392533288240724,0.00441930988460561,9997.00000000001,"strict_aln_flu_50seqs_dataset_138.log"
43,0.00154798245766718,0.00188907936834242,0.00222421506660814,2509.23990986435,"strict_aln_flu_50seqs_dataset_139.log"
44,0.00189392288773339,0.00222995828301299,0.00254946900496198,3942.82189841987,"strict_aln_flu_50seqs_dataset_13.log"
45,0.00338768745117755,0.00381136907413028,0.00426490840095793,9980.99999999997,"strict_aln_flu_50seqs_dataset_140.log"
46,0.00333875792588995,0.00383765497726924,0.00435034015444885,9999.00000000001,"strict_aln_flu_50seqs_dataset_141.log"
47,0.00345252686395509,0.00390596483279571,0.00439311971036532,9271.39584660042,"strict_aln_flu_50seqs_dataset_142.log"
48,0.00340459421453842,0.00389948803389722,0.00440809623228034,9987.99999999998,"strict_aln_flu_50seqs_dataset_143.log"
49,0.0022312455748833,0.00257401995261007,0.00293591191004856,8797.62287284363,"strict_aln_flu_50seqs_dataset_144.log"
50,0.0023910115450371,0.00279877421191777,0.00325530877125967,10117.8422964014,"strict_aln_flu_50seqs_dataset_145.log"
51,0.00333952270271027,0.00380461848540637,0.00429442435862184,10423.6174782998,"strict_aln_flu_50seqs_dataset_146.log"
52,0.00227343508309422,0.00263402929872271,0.00301588782317808,8845.65592364406,"strict_aln_flu_50seqs_dataset_147.log"
53,0.00329071979587995,0.00379494532603228,0.00431937318226645,9163.70069717287,"strict_aln_flu_50seqs_dataset_148.log"
54,0.00367593960435922,0.00415327696009758,0.0046776219388206,10302.718916547,"strict_aln_flu_50seqs_dataset_149.log"
55,0.00312964293063085,0.00364456795908256,0.00419194499268591,9953,"strict_aln_flu_50seqs_dataset_14.log"
56,0.0034240367334827,0.00390317412640578,0.00441745445437489,9948.00000000001,"strict_aln_flu_50seqs_dataset_150.log"
57,0.003697802767662,0.00418314390752893,0.00470760545639147,11176.7615856068,"strict_aln_flu_50seqs_dataset_151.log"
58,0.00320988979877689,0.00368209449429508,0.00419566364907122,9994.00000000003,"strict_aln_flu_50seqs_dataset_152.log"
59,0.00328083406284544,0.0037226222076561,0.0041859689845639,9957.99999999999,"strict_aln_flu_50seqs_dataset_153.log"
60,0.00344294537465326,0.00397910185309602,0.00452323169148499,9639.00667958128,"strict_aln_flu_50seqs_dataset_154.log"
61,0.00242266327374666,0.00284929789121846,0.00331038877542892,9120.92968923855,"strict_aln_flu_50seqs_dataset_155.log"
62,0.00311555137537893,0.00363926664050917,0.00419715241555173,10051.0466689452,"strict_aln_flu_50seqs_dataset_156.log"
63,0.00339935831729392,0.0038914656747102,0.00440369947113934,9985.99999999996,"strict_aln_flu_50seqs_dataset_157.log"
64,0.00294472569373076,0.003471007943042,0.00403185745738888,9456.96995521304,"strict_aln_flu_50seqs_dataset_158.log"
65,0.00314744156652645,0.00356649674145384,0.004015041266054,9973.00000000001,"strict_aln_flu_50seqs_dataset_159.log"
66,0.00307404093491164,0.003535664597276,0.00402248527697872,9979.99999999997,"strict_aln_flu_50seqs_dataset_15.log"
67,0.00303257788648079,0.00348342257525265,0.00398529192932691,9999.00000000001,"strict_aln_flu_50seqs_dataset_160.log"
68,0.00355060085594504,0.0040601936456236,0.00460287270508637,9999.00000000004,"strict_aln_flu_50seqs_dataset_161.log"
69,0.00369077075216736,0.00414832810083196,0.0046393123514824,9968.54762094463,"strict_aln_flu_50seqs_dataset_162.log"
70,0.00207743256345901,0.00237910256849868,0.00268960619944411,9998.00000000002,"strict_aln_flu_50seqs_dataset_163.log"
71,0.00303299514733741,0.0035396651580857,0.00409336558991851,9994.99999999993,"strict_aln_flu_50seqs_dataset_164.log"
72,0.00332724257174042,0.0038760880380016,0.00448661542585959,9067.52134594341,"strict_aln_flu_50seqs_dataset_165.log"
73,0.000956240738425283,0.0012258183808532,0.00156218361331209,1601.78259439991,"strict_aln_flu_50seqs_dataset_166.log"
74,0.00336916020805137,0.00384821494347799,0.00435412903298259,9584.15066036005,"strict_aln_flu_50seqs_dataset_167.log"
75,0.003308380816776,0.0039440046436112,0.00441777906335426,10000.9999999999,"strict_aln_flu_50seqs_dataset_168.log"
76,0.00313383980852465,0.00363364696393763,0.00416766105207966,9700.34526915361,"strict_aln_flu_50seqs_dataset_169.log"
77,0.00352188467236364,0.00404321746206671,0.00459810498445008,9991,"strict_aln_flu_50seqs_dataset_16.log"
78,0.00317547506801962,0.00368227736967537,0.00422354265345479,9306.40767957062,"strict_aln_flu_50seqs_dataset_17.log"
79,0.00311531342360967,0.00363128797721586,0.00416120659086125,9985.99999999994,"strict_aln_flu_50seqs_dataset_18.log"
80,0.00341895397442786,0.00397340733508124,0.00457160846752314,9454.85723981311,"strict_aln_flu_50seqs_dataset_19.log"
81,0.00287740800097767,0.00333514567877308,0.00381471450745764,9579.95275385592,"strict_aln_flu_50seqs_dataset_1.log"
82,0.0028934647673616,0.00339317589490091,0.00395193281363904,9009.19710604981,"strict_aln_flu_50seqs_dataset_20.log"
83,0.00292163374779684,0.00340687991877854,0.00395729114373611,9480.55445537782,"strict_aln_flu_50seqs_dataset_21.log"
84,0.00360103938104974,0.00423900462339153,0.00474563005100817,10001,"strict_aln_flu_50seqs_dataset_22.log"
85,0.00325813460543078,0.00382429441240293,0.00421216357812318,10001,"strict_aln_flu_50seqs_dataset_23.log"
86,0.00341206866763078,0.0038992954734886,0.00439912195613298,9996.99999999999,"strict_aln_flu_50seqs_dataset_24.log"
87,0.00344091155328982,0.00401124429297331,0.00440345820451566,10001,"strict_aln_flu_50seqs_dataset_25.log"
88,0.00292563215536517,0.00342559610434334,0.00395478575348352,9554.48374986399,"strict_aln_flu_50seqs_dataset_26.log"
89,0.00329037525438627,0.00379709986575789,0.00431465774300326,8989.81881217784,"strict_aln_flu_50seqs_dataset_27.log"
90,0.00317264317648782,0.00356788322506215,0.00399352326603585,9984.00000000006,"strict_aln_flu_50seqs_dataset_28.log"
91,0.00315342200706841,0.0037106015757807,0.00432811728028113,9009.86225118572,"strict_aln_flu_50seqs_dataset_29.log"
92,0.00340367355171522,0.0039310145168483,0.00450968046386213,9929.60208739352,"strict_aln_flu_50seqs_dataset_2.log"
93,0.00280036767820158,0.00328959214091265,0.00382102178777298,8282.10643135692,"strict_aln_flu_50seqs_dataset_30.log"
94,0.00328824208815048,0.00377502633059169,0.00429879629863559,9309.10156173218,"strict_aln_flu_50seqs_dataset_31.log"
95,0.00315003000206779,0.00366238726456105,0.0041842249336133,9535.51606956364,"strict_aln_flu_50seqs_dataset_32.log"
96,0.00343230852952981,0.00394288705306695,0.00448548245815407,9283.14252959194,"strict_aln_flu_50seqs_dataset_33.log"
97,0.00291746302860164,0.00353351787315597,0.00399408459094609,10001,"strict_aln_flu_50seqs_dataset_34.log"
98,0.00224555579442387,0.0025902671505183,0.00296184076816618,8754.52947119473,"strict_aln_flu_50seqs_dataset_35.log"
99,0.00343639309718193,0.00389279899264491,0.00439205719407821,9631.99999999999,"strict_aln_flu_50seqs_dataset_36.log"
100,0.00267537046633144,0.00311303604710566,0.00362680999503912,7535.43964300314,"strict_aln_flu_50seqs_dataset_37.log"
101,0.00274803836035828,0.003212505974917,0.00371075544498749,9982.00000000002,"strict_aln_flu_50seqs_dataset_38.log"
102,0.00321855031452324,0.00375246941563745,0.00433933388907922,9219.52648762648,"strict_aln_flu_50seqs_dataset_39.log"
103,0.00247881082798422,0.0028441417880779,0.00323332524518164,9283,"strict_aln_flu_50seqs_dataset_3.log"
104,0.00311692862396859,0.00360960461252206,0.00412339526107283,9998.99999999999,"strict_aln_flu_50seqs_dataset_40.log"
105,0.00365373009334321,0.00425771163516278,0.00469737963843262,10001,"strict_aln_flu_50seqs_dataset_41.log"
106,0.00221365889792004,0.0025125030455092,0.00284140843028168,8984.06360640356,"strict_aln_flu_50seqs_dataset_42.log"
107,0.00328627724469049,0.00375052082914834,0.0042441229125174,10169.7311135334,"strict_aln_flu_50seqs_dataset_43.log"
108,0.00303879088286732,0.00351825655827706,0.0040441530008426,9805.00000000001,"strict_aln_flu_50seqs_dataset_44.log"
109,0.002585837398302,0.0030909630106607,0.0036385878957854,9307.91659534396,"strict_aln_flu_50seqs_dataset_45.log"
110,0.00292486813785918,0.00338627042128951,0.00389546670511051,9956.00000000002,"strict_aln_flu_50seqs_dataset_46.log"
111,0.00333211923227686,0.00379301969438846,0.00426723779433307,8793.88336126303,"strict_aln_flu_50seqs_dataset_47.log"
112,0.0025575492241103,0.0029381845995883,0.00335205909984112,7973.52059740407,"strict_aln_flu_50seqs_dataset_48.log"
113,0.00156812661581767,0.00193379383416425,0.00231543898167619,7901.96915762741,"strict_aln_flu_50seqs_dataset_49.log"
114,0.00312047328734028,0.00364994913034727,0.00422453964295905,9819.64742991086,"strict_aln_flu_50seqs_dataset_4.log"
115,0.00337821600110487,0.00384192710961364,0.00433729155541483,9998.99999999995,"strict_aln_flu_50seqs_dataset_50.log"
116,0.00289885534002453,0.00338258930353055,0.00391321057405286,9331.92087357673,"strict_aln_flu_50seqs_dataset_51.log"
117,0.00282684096484968,0.00331942667226129,0.00382448099317516,9068.32446961565,"strict_aln_flu_50seqs_dataset_52.log"
118,0.00311239696728301,0.00357163173880938,0.00405803003626663,8240.45234403614,"strict_aln_flu_50seqs_dataset_53.log"
119,0.00306457517806184,0.00349256197573126,0.00394379845393388,8644.51201326809,"strict_aln_flu_50seqs_dataset_54.log"
120,0.00162603848727113,0.00191167971079417,0.00222173281754815,7112.18758694798,"strict_aln_flu_50seqs_dataset_55.log"
121,0.0012978569912029,0.00157377848834409,0.00186784388687323,5556.57367700943,"strict_aln_flu_50seqs_dataset_56.log"
122,0.00327212985551294,0.0036561662101657,0.00405715367362859,9994.00000000002,"strict_aln_flu_50seqs_dataset_57.log"
123,0.00176246625647198,0.00203365449251622,0.00232322944773587,8955.99174172415,"strict_aln_flu_50seqs_dataset_58.log"
124,0.00339488097942405,0.00393453766921205,0.00430960585129002,10000.9999999999,"strict_aln_flu_50seqs_dataset_59.log"
125,0.00165177341942243,0.00192967214949925,0.00222639347347477,5645.78644423533,"strict_aln_flu_50seqs_dataset_5.log"
126,0.00350064916013869,0.0039830735577169,0.00449068986007981,9670.2054478164,"strict_aln_flu_50seqs_dataset_60.log"
127,0.00304559119659079,0.00354822406676981,0.00407405852876677,9559.70279235769,"strict_aln_flu_50seqs_dataset_61.log"
128,0.00284569332542125,0.0033500703326823,0.00389736326744185,9168.54140791162,"strict_aln_flu_50seqs_dataset_62.log"
129,0.00308633018757208,0.00356766593973981,0.00408800470921388,9998.99999999998,"strict_aln_flu_50seqs_dataset_63.log"
130,0.00356076664293592,0.00407306265175844,0.004623195281192,10289.9261091207,"strict_aln_flu_50seqs_dataset_64.log"
131,0.00335811674096268,0.00393133782646163,0.00431451525542803,10000.9999999999,"strict_aln_flu_50seqs_dataset_65.log"
132,0.00335860373013276,0.00390200423956272,0.00452306723043646,9324.806997828,"strict_aln_flu_50seqs_dataset_66.log"
133,0.00354995837085829,0.00410011404472633,0.00471435679199483,9682.5507105308,"strict_aln_flu_50seqs_dataset_67.log"
134,0.00245008674890026,0.00280288363166715,0.00318476945869178,9951.20645198167,"strict_aln_flu_50seqs_dataset_68.log"
135,0.00245515724527511,0.00286399624769056,0.00330739485055796,8832.23701812186,"strict_aln_flu_50seqs_dataset_69.log"
136,0.00238843888728782,0.00290890966291816,0.00347644377899649,8417.07119248937,"strict_aln_flu_50seqs_dataset_6.log"
137,0.00253064270512878,0.00289839962553729,0.00330203505677836,11127.2236486994,"strict_aln_flu_50seqs_dataset_70.log"
138,0.00283725746867135,0.00335618111722817,0.0039316320827775,9175.76326786746,"strict_aln_flu_50seqs_dataset_71.log"
139,0.00161556928727531,0.00192647227430446,0.00223142337624742,5324.8272486616,"strict_aln_flu_50seqs_dataset_72.log"
140,0.00327642003873265,0.00374447896317332,0.00423396134769721,9990.00000000005,"strict_aln_flu_50seqs_dataset_73.log"
141,0.003416352945944,0.00392782181868259,0.00445608945537647,9995.99999999995,"strict_aln_flu_50seqs_dataset_74.log"
142,0.00281805889486108,0.0032178942377216,0.00363629621226451,9623.08929354342,"strict_aln_flu_50seqs_dataset_75.log"
143,0.00155203742799917,0.00184625906388617,0.0021495059892756,2618.42348959112,"strict_aln_flu_50seqs_dataset_76.log"
144,0.00333709536566136,0.00373363965672721,0.00415629762603317,9997.00000000003,"strict_aln_flu_50seqs_dataset_77.log"
145,0.00118167620005353,0.00144104788823239,0.0017142449997167,3473.94823216203,"strict_aln_flu_50seqs_dataset_78.log"
146,0.00296718802707478,0.00343791963781905,0.00393143756040084,9519.20293333218,"strict_aln_flu_50seqs_dataset_79.log"
147,0.00222465885548143,0.00267191961511998,0.00317382751051089,8687.78883242991,"strict_aln_flu_50seqs_dataset_7.log"
148,0.0014861053508464,0.00179340140780701,0.00212269466980771,5834.3605509984,"strict_aln_flu_50seqs_dataset_80.log"
149,0.00329507047835423,0.00373104552907531,0.00420680961186908,9999.00000000004,"strict_aln_flu_50seqs_dataset_81.log"
150,0.0033012575980658,0.00379630762599394,0.00431262862950486,9820.64089600678,"strict_aln_flu_50seqs_dataset_82.log"
151,0.00351345235263714,0.00398835156268554,0.00448545101429557,9996.99999999996,"strict_aln_flu_50seqs_dataset_83.log"
152,0.00298669136884624,0.00346513718266055,0.00397362785268092,9986.99999999996,"strict_aln_flu_50seqs_dataset_84.log"
153,0.00329729365297106,0.00382541030515105,0.00439429742654689,9212.99999999999,"strict_aln_flu_50seqs_dataset_85.log"
154,0.00338933212350546,0.00390730000484287,0.00445005540066002,9986.00000000002,"strict_aln_flu_50seqs_dataset_86.log"
155,0.00200780445442037,0.0023254742723757,0.00266922704229408,9112.30569663091,"strict_aln_flu_50seqs_dataset_87.log"
156,0.0034408643160535,0.00392335515742377,0.00443984960491586,9998.99999999997,"strict_aln_flu_50seqs_dataset_88.log"
157,0.0028070908908979,0.00320240255160253,0.00363368541625426,7364.48606889524,"strict_aln_flu_50seqs_dataset_89.log"
158,0.00373493695577753,0.00420287921553347,0.00469308053550694,9935.99999999998,"strict_aln_flu_50seqs_dataset_8.log"
159,0.00300932230914199,0.00356218507440094,0.00414549285568475,9265.40987391009,"strict_aln_flu_50seqs_dataset_90.log"
160,0.00120273988277819,0.00149577394018919,0.00205812711364085,1187.96175435347,"strict_aln_flu_50seqs_dataset_91.log"
161,0.00367729134867303,0.00420747177331997,0.00478094054525778,10194.0846841899,"strict_aln_flu_50seqs_dataset_92.log"
162,0.003001327829948,0.00347175330700428,0.00397741997430258,9950.99999999998,"strict_aln_flu_50seqs_dataset_93.log"
163,0.00336749665662028,0.00383887848662006,0.00432796304903657,9984,"strict_aln_flu_50seqs_dataset_94.log"
164,0.00182040654346242,0.00209380927355084,0.00239036816026862,7595.70746858055,"strict_aln_flu_50seqs_dataset_95.log"
165,0.0032050311274284,0.00372529971232403,0.00428655986195385,9663.78091586603,"strict_aln_flu_50seqs_dataset_96.log"
166,0.00371065148316516,0.00426439768246792,0.00485420628560218,10174.8399099062,"strict_aln_flu_50seqs_dataset_97.log"
167,0.00336686379033609,0.00381255469467442,0.00429294597834566,9202.11742113103,"strict_aln_flu_50seqs_dataset_98.log"
168,0.00313019540878754,0.00352785586678557,0.00395581125234781,9996,"strict_aln_flu_50seqs_dataset_99.log"
169,0.00338957340714959,0.00387741288301539,0.00440561897052698,9996,"strict_aln_flu_50seqs_dataset_9.log"
170,0.00348194320917795,0.00409213502180676,0.00468514493497439,8362.3501228711,"ucln_aln_flu_50seqs_dataset_100.log"
171,0.00315434254540947,0.00367644158849383,0.00422136771647883,6139.50773260092,"ucln_aln_flu_50seqs_dataset_101.log"
172,0.00242895401993379,0.00280534166273311,0.00319927711375945,7621.09844241292,"ucln_aln_flu_50seqs_dataset_102.log"
173,0.00294569429195068,0.00345519493032389,0.00400871126344335,7920.78393408,"ucln_aln_flu_50seqs_dataset_103.log"
174,0.00311840275200631,0.0037990021635405,0.00451287906484164,7322.95425871597,"ucln_aln_flu_50seqs_dataset_104.log"
175,0.00290108458234038,0.00346714215915586,0.00400245520849405,8379.80171406101,"ucln_aln_flu_50seqs_dataset_105.log"
176,0.00345464910228151,0.00400326246734443,0.00457314484811977,8063.91905555301,"ucln_aln_flu_50seqs_dataset_106.log"
177,0.00330582023864512,0.00399857990718056,0.00468399700178857,6640.87745424756,"ucln_aln_flu_50seqs_dataset_107.log"
178,0.00189947408697181,0.00238164851672561,0.0028354768651349,2175.68045466049,"ucln_aln_flu_50seqs_dataset_108.log"
179,0.00312476828708948,0.00373771527224405,0.00434231762277885,8491.89139273783,"ucln_aln_flu_50seqs_dataset_109.log"
180,0.00321280914425871,0.00380795312979249,0.00442170609376797,6817.85493652371,"ucln_aln_flu_50seqs_dataset_10.log"
181,0.00298063829589993,0.00364144835818841,0.00433971017923408,5492.14244053229,"ucln_aln_flu_50seqs_dataset_110.log"
182,0.00325538115745275,0.00382745676013486,0.00440188758269825,6240.11928353529,"ucln_aln_flu_50seqs_dataset_111.log"
183,0.00307665264309386,0.00373359332789052,0.00436268240684544,8189.81146733013,"ucln_aln_flu_50seqs_dataset_112.log"
184,0.00233768503467588,0.00275544075844984,0.00318312760487869,4790.36137725096,"ucln_aln_flu_50seqs_dataset_113.log"
185,0.00314061982403797,0.00361854482629395,0.00413249770096598,8197.89721068177,"ucln_aln_flu_50seqs_dataset_114.log"
186,0.00308113046796257,0.00364792342522213,0.00421221951359688,8662.31736604067,"ucln_aln_flu_50seqs_dataset_115.log"
187,0.00331629363894147,0.00381318222390152,0.00436269837990515,9982.00000000003,"ucln_aln_flu_50seqs_dataset_116.log"
188,0.00351073407811532,0.0041263415556555,0.0047166003284717,8769.26628794368,"ucln_aln_flu_50seqs_dataset_117.log"
189,0.00228932280459149,0.0028239982405486,0.00335010641272948,3754.87382415509,"ucln_aln_flu_50seqs_dataset_118.log"
190,0.00379807750946131,0.00447206464002529,0.00520157426866983,8733.94708089918,"ucln_aln_flu_50seqs_dataset_119.log"
191,0.00170414630399154,0.00216792795822063,0.00263980775535742,1113.81361228071,"ucln_aln_flu_50seqs_dataset_11.log"
192,0.00202684750356673,0.0024931596965145,0.00296062831538494,2695.67566950245,"ucln_aln_flu_50seqs_dataset_120.log"
193,0.00336690753318697,0.00395327876372343,0.00454981850843508,9437.48726676254,"ucln_aln_flu_50seqs_dataset_121.log"
194,0.00364775668153854,0.00432400373809401,0.00498178423563369,6790.27254526778,"ucln_aln_flu_50seqs_dataset_122.log"
195,0.00343613380927282,0.00396164826263438,0.00451560805107158,9012.99601107304,"ucln_aln_flu_50seqs_dataset_123.log"
196,0.00284289192301362,0.00335227270797011,0.00388010310112735,7411.8091092229,"ucln_aln_flu_50seqs_dataset_124.log"
197,0.00308133025559629,0.00366384018775772,0.00425243788412326,9425.87789966982,"ucln_aln_flu_50seqs_dataset_125.log"
198,0.00307984661944761,0.00382877471706145,0.00451418070365147,6890.31460140938,"ucln_aln_flu_50seqs_dataset_126.log"
199,0.00344352593791771,0.00405620188419924,0.00470036573762797,8279.86095841785,"ucln_aln_flu_50seqs_dataset_127.log"
200,0.00310157423607994,0.00367435161679535,0.00423326562451467,6947.82362889175,"ucln_aln_flu_50seqs_dataset_128.log"
201,0.00199480888088416,0.00264725333007598,0.00332406436388834,294.796870841749,"ucln_aln_flu_50seqs_dataset_129.log"
202,0.00285893493228474,0.00333048347593405,0.0037889734471522,6906.78259622677,"ucln_aln_flu_50seqs_dataset_12.log"
203,0.00300002802835344,0.00361083494514353,0.00425672473601776,8205.78538756773,"ucln_aln_flu_50seqs_dataset_130.log"
204,0.00341604103593512,0.00401438217164362,0.00461373738064681,9971.65550325675,"ucln_aln_flu_50seqs_dataset_131.log"
205,0.00308681241575955,0.00363644732350504,0.00419233219212142,9122.18542298558,"ucln_aln_flu_50seqs_dataset_132.log"
206,0.00318044025700629,0.00403956009998585,0.00492543019283004,3358.75184236684,"ucln_aln_flu_50seqs_dataset_133.log"
207,0.0027103156378159,0.00328058682825336,0.003857668781657,5002.65101418926,"ucln_aln_flu_50seqs_dataset_134.log"
208,0.00261991231825259,0.00303441640354934,0.00347667383242216,8412.63106770877,"ucln_aln_flu_50seqs_dataset_135.log"
209,0.0033654918673899,0.00391478014279546,0.00448795309047613,9989.00000000002,"ucln_aln_flu_50seqs_dataset_136.log"
210,0.00330574185004624,0.00390261829376362,0.0044983344784525,5506.39427522351,"ucln_aln_flu_50seqs_dataset_137.log"
211,0.00345562958492753,0.00406782506413493,0.00468970951679386,7098.12946753593,"ucln_aln_flu_50seqs_dataset_138.log"
212,0.00210197344812827,0.00258776984329901,0.00312280084158462,1411.08417422318,"ucln_aln_flu_50seqs_dataset_139.log"
213,0.00204478864567359,0.00250429195536115,0.00292884248646514,2960.73763199362,"ucln_aln_flu_50seqs_dataset_13.log"
214,0.00325751703025564,0.0037282223198229,0.00422628170335139,7299.61747540969,"ucln_aln_flu_50seqs_dataset_140.log"
215,0.00310719518783747,0.0037324319563036,0.00432818990574949,6349.76896261108,"ucln_aln_flu_50seqs_dataset_141.log"
216,0.0032238989660485,0.00380039065338057,0.00440943203652133,6497.08471805943,"ucln_aln_flu_50seqs_dataset_142.log"
217,0.00327129131687083,0.00386846330495491,0.00444544596804628,8877.31626766535,"ucln_aln_flu_50seqs_dataset_143.log"
218,0.00253296518694084,0.00296065005417974,0.00338992387087038,7401.33122462456,"ucln_aln_flu_50seqs_dataset_144.log"
219,0.00261753180344731,0.00322336767056758,0.00378979392773986,6354.70946912638,"ucln_aln_flu_50seqs_dataset_145.log"
220,0.00324506622988168,0.00376282329563779,0.00428468767867625,9589.05317090423,"ucln_aln_flu_50seqs_dataset_146.log"
221,0.00231092207532164,0.00286152540467814,0.00340524822765529,4670.81284264457,"ucln_aln_flu_50seqs_dataset_147.log"
222,0.0031039869078757,0.0037256024190332,0.00433717254298033,8139.86483084116,"ucln_aln_flu_50seqs_dataset_148.log"
223,0.00366937200708089,0.00417517924820579,0.00471558679242815,9991.99999999996,"ucln_aln_flu_50seqs_dataset_149.log"
224,0.00306130344680983,0.00367359947210218,0.0043630974658205,7608.8742072371,"ucln_aln_flu_50seqs_dataset_14.log"
225,0.00335930228716908,0.00392098828329647,0.00449870728930257,7879.13467000204,"ucln_aln_flu_50seqs_dataset_150.log"
226,0.00360882037735714,0.00417550996299741,0.00475024641423245,9277.75209253672,"ucln_aln_flu_50seqs_dataset_151.log"
227,0.00294106690324721,0.00353434226401289,0.00414521120218238,8531.35294519513,"ucln_aln_flu_50seqs_dataset_152.log"
228,0.0031739204167871,0.00371853714573232,0.00427549578392188,8897.30243690303,"ucln_aln_flu_50seqs_dataset_153.log"
229,0.00330841941751649,0.0039267366146133,0.00454680061108213,9137.28916643577,"ucln_aln_flu_50seqs_dataset_154.log"
